Date,Open,High,Low,Close,Volume,Market Cap
Mar 31 2018,0.023744,0.025101,0.022078,0.022158,363859,9595090
Mar 30 2018,0.027328,0.027603,0.022385,0.024316,435544,11043300
Mar 29 2018,0.030708,0.031336,0.027045,0.027814,268382,12409100
Mar 28 2018,0.030351,0.031870,0.030162,0.030747,218766,12264800
Mar 27 2018,0.032690,0.032805,0.030249,0.030404,264967,13210200
Mar 26 2018,0.035013,0.035405,0.031181,0.032684,272589,14131400
Mar 25 2018,0.035780,0.036403,0.034843,0.035133,299126,14440900
Mar 24 2018,0.037541,0.038336,0.035939,0.036278,380378,15151400
Mar 23 2018,0.038836,0.038850,0.034458,0.037184,458568,15674100
Mar 22 2018,0.039358,0.041593,0.037575,0.038601,375901,15884700
Mar 21 2018,0.040803,0.044417,0.036842,0.039379,1464400,16468200
Mar 20 2018,0.040213,0.041807,0.037685,0.040821,1772300,16230100
Mar 19 2018,0.036155,0.040305,0.029506,0.039945,813867,14592200
Mar 18 2018,0.038252,0.038252,0.028902,0.035742,830854,15438400
Mar 17 2018,0.042292,0.042995,0.036811,0.038489,495148,17068900
Mar 16 2018,0.042726,0.045885,0.041470,0.043549,333372,17244000
Mar 15 2018,0.042551,0.043921,0.039009,0.042668,2930510,17173400
Mar 14 2018,0.049072,0.053686,0.041984,0.042608,368579,19805600
Mar 13 2018,0.049574,0.050941,0.047422,0.048660,387477,20008200
Mar 12 2018,0.052929,0.056168,0.048793,0.049633,597177,21362100
Mar 11 2018,0.051741,0.056351,0.047792,0.052822,432313,20882800
Mar 10 2018,0.054923,0.056936,0.051477,0.052019,538014,22166900
Mar 09 2018,0.054724,0.056902,0.044385,0.054423,1032590,22086700
Mar 08 2018,0.056181,0.060791,0.050435,0.053859,505377,22674700
Mar 07 2018,0.063739,0.064999,0.055355,0.056279,392933,25725200
Mar 06 2018,0.069105,0.069105,0.062243,0.064103,571220,27890900
Mar 05 2018,0.074049,0.075068,0.067523,0.068161,1053850,-
Mar 04 2018,0.073240,0.076530,0.071045,0.074640,1086180,-
Mar 03 2018,0.076017,0.078419,0.072337,0.072917,758582,-
Mar 02 2018,0.076560,0.078756,0.072878,0.075508,633770,-
Mar 01 2018,0.072654,0.077215,0.072322,0.076495,641202,-
Feb 28 2018,0.071915,0.076869,0.071117,0.073147,515574,-
Feb 27 2018,0.074731,0.078411,0.070566,0.072576,607761,-
Feb 26 2018,0.065883,0.076025,0.065883,0.075172,571762,-
Feb 25 2018,0.068378,0.070094,0.064414,0.067543,444312,-
Feb 24 2018,0.074674,0.078783,0.065776,0.068468,602005,-
Feb 23 2018,0.072032,0.076552,0.069320,0.075742,631774,-
Feb 22 2018,0.079371,0.085090,0.069830,0.072118,647499,-
Feb 21 2018,0.082494,0.090588,0.077672,0.079368,591878,-
Feb 20 2018,0.093595,0.101684,0.082323,0.082614,817481,-
Feb 19 2018,0.092603,0.097517,0.091575,0.094167,468285,-
Feb 18 2018,0.105531,0.108117,0.090142,0.092554,470665,-
Feb 17 2018,0.089968,0.106247,0.089424,0.106037,474830,-
Feb 16 2018,0.081253,0.091611,0.080719,0.090575,321711,-
Feb 15 2018,0.082478,0.086688,0.077787,0.081643,293974,-
Feb 14 2018,0.069203,0.087582,0.069203,0.081281,308117,-
Feb 13 2018,0.072663,0.073673,0.065940,0.069228,199936,-
Feb 12 2018,0.072096,0.075876,0.067902,0.072188,244873,-
Feb 11 2018,0.070304,0.083410,0.065786,0.071715,296922,-
Feb 10 2018,0.071872,0.074051,0.067350,0.070365,95585,-
Feb 09 2018,0.060428,0.074527,0.058492,0.071892,124324,-
Feb 08 2018,0.054322,0.064742,0.052009,0.060304,294540,-
Feb 07 2018,0.067690,0.074241,0.054028,0.054402,221126,-
Feb 06 2018,0.057425,0.068709,0.047646,0.068162,180585,-
Feb 05 2018,0.076908,0.083677,0.056938,0.057324,144556,-
Feb 04 2018,0.100956,0.100956,0.074379,0.077490,121865,-
Feb 03 2018,0.102968,0.111648,0.090833,0.100935,317247,-
Feb 02 2018,0.120156,0.120156,0.077005,0.102528,474714,-
Feb 01 2018,0.160682,0.162194,0.107894,0.120372,1051450,-
Jan 31 2018,0.159013,0.165485,0.125892,0.160056,712636,-
Jan 30 2018,0.161799,0.168082,0.157268,0.157688,1727060,-
